product_id,product_name,category,price,stock_quantity,supplier_id,is_available
64339aae-1e8a-48b1-bded-5c2f02ffdb9d,Persevering even-keeled customer loyalty,Clothing,2942.47,2906,9ca569d7-887c-4da3-99c3-4f28b1bef8df,True
5748a323-afce-4f77-8528-1cd8099b69b7,Adaptive client-server knowledge user,Clothing,9624.78,8418,09181476-e77b-4e71-8cca-a662ca4dc482,True
5d4679d6-65ac-405c-aa1a-ff468b9375e8,Cloned impactful portal,Books,407.29,4572,20edad55-3db7-44ae-977c-ea3a213bbf98,False
046e0fe1-ea87-4fec-b538-294e67d98d8b,Fully-configurable multi-tasking groupware,Clothing,1610.12,4178,17d4a8a1-9d0c-4842-8284-2fd3835f32a6,True
763e9dad-4327-4303-aa3e-760e7c9716bd,Re-contextualized mobile knowledgebase,Food,4663.84,2536,6f5503bd-9d9d-4463-a334-8bb20c8d4615,True
ab962a89-9404-45ff-8eaf-077323057fce,Persistent object-oriented analyzer,Clothing,9286.34,9779,c5ca89d0-cc7f-4fd0-a7c7-4e274ec27524,True
bc5e76dc-cae9-45bc-bbf5-77a0311b8f04,User-centric background forecast,Sports,8431.55,4934,9649d510-e993-40e0-bc90-4e1e8c51c2c2,False
f787ad81-0e54-42c2-a6de-5a3eab8428c7,Stand-alone logistical hardware,Sports,5502.04,1194,38f8478c-3b2f-4d62-a7bc-ca83d53ed4e8,False
6b33f96f-7bb2-41fd-bf00-ce6f73f12f01,Total transitional utilization,Sports,2200.39,3012,090ee6ce-389f-4178-a4c8-d8f5f07b829a,True
b23d6995-1439-4cf7-ae70-a6ca80c14b44,Innovative hybrid pricing structure,Sports,1594.54,8897,05823fb6-20b1-4979-bd6f-f85ed36b8baf,False
34aa3281-5599-4c11-89fc-1b16d898b7e6,Enhanced intangible encryption,Electronics,3494.67,3495,b3917795-5059-4ba0-91ae-694f48acd079,False
da0f606d-da86-47e3-b35e-3744ac887d8c,Enhanced regional superstructure,Food,3608.61,3579,ad407fb7-5b45-4038-8e5a-f266fcfcef2e,False
b01022da-2209-4d35-8194-a1facdcc98b1,Optional logistical info-mediaries,Sports,8237.05,144,c5e3057c-3e69-4cbe-8254-d009e7e6950e,True
fd1ef268-69a0-4f00-8de8-49b71fcbe3e1,Switchable contextually-based standardization,Food,4457.22,3994,ea60aeb1-5631-468a-8606-6330781173ea,True
219ee612-7002-4f31-a1e6-41c7683e5f18,Re-contextualized bandwidth-monitored infrastructure,Food,3814.33,1857,e231be4a-bf28-4603-ab1d-fa85e064554b,False
25cd2b83-6c7f-452a-97e0-cf471d47f355,Total 6thgeneration encoding,Food,5402.82,4633,bf590450-3aae-418b-bc53-f69950af7741,True
fb165cc9-0a83-4d40-ba48-2b9bf7681665,Diverse even-keeled product,Sports,8221.26,6143,b7ff72cf-de04-4920-ade3-59d808b8cb5d,False
f9bf94b9-8a58-43ae-b323-e76ced883168,Public-key explicit secured line,Books,439.46,3154,1065e332-6aa6-4eac-b8ec-87be5ef8f6c4,False
3fd0a097-bc02-4711-83b7-60d48975805a,Cloned tangible success,Sports,824.36,1572,9dc4aa8d-77c7-4ed5-a8f2-ae09ea8ac39f,True
0b4953eb-78d6-49ae-afbb-77c821f270ca,Up-sized didactic methodology,Sports,5332.52,1072,11f80b79-1145-4ff5-b47c-c7e863cdb0bb,True
a1bb030b-b6d7-4b46-bc6f-57979b26b16a,Open-source well-modulated neural-net,Clothing,8649.63,6950,32ebfd4c-e2e1-4bfb-b85b-952cab84b0c4,True
55d4cf89-29f5-4e85-be48-be35da3a85e0,Decentralized holistic archive,Clothing,5377.99,7130,ed430c09-034e-4d44-b761-bae356428f08,True
aae40d8e-cf3d-4959-a124-f31cb8750b96,Versatile bi-directional middleware,Clothing,238.5,5434,66fbd3d6-85e3-4e11-a43d-006c996084e2,True
d538801f-e8f2-451c-b23d-7c05d7a0d1c1,Visionary zero-defect Graphic Interface,Electronics,733.4,2916,61bd6de7-f9da-47ae-b018-d737e52abc88,False
e6dde40c-642d-4be9-a416-108421e6b075,Open-source local concept,Sports,705.34,3729,8c669463-7220-43e9-accb-fd5da0f9c37e,False
7b5c1028-3710-4599-998e-d5edb5e4b069,Function-based demand-driven middleware,Books,3880.93,6626,2d614b78-904c-4c36-8041-a4cf50b12bcf,False
64b8368b-3558-43ce-9f97-05c36c4b91c8,Balanced maximized algorithm,Food,169.88,1938,32cf08a8-8b5b-490a-91e2-3a4d5340cbd6,True
872233a3-6570-444e-9070-cdb3bfaea271,Compatible scalable solution,Sports,633.3,9594,544f7ee4-4736-419a-bbd3-87cbc884d1ac,True
a5d76c4f-77ba-4426-8909-25ac8018dde9,Synergistic value-added Local Area Network,Electronics,3577.63,8238,6bde39ef-d5e0-405f-9a16-fb8324648b37,True
