order_id,customer_id,product_id,order_date,quantity,unit_price,status,discount_pct
c124f8a5-2690-4c7b-9a49-6cbba5861560,651654b3-0ece-4d9c-9362-bb51ad3135f2,872233a3-6570-444e-9070-cdb3bfaea271,2021-01-01,32,727.66,delivered,29.53
d0ad8ab0-863c-4877-9938-54a1ed779522,e04ce835-89b1-4ad1-b322-8db5372872ac,ed6b94be-a9e5-428f-a7b4-6889a5af7a51,2020-02-14,36,392.88,cancelled,20.34
95e23348-9014-47c0-a651-0773fef39d83,7d9eae5d-16f8-4215-bede-9da4c19a6394,aae40d8e-cf3d-4959-a124-f31cb8750b96,2022-03-12,26,72.74,delivered,8.47
abe9389b-c383-4e72-8c4e-7cc04db2ce3c,1ff4a6c6-2642-4400-8baa-da71942a98a3,21c5ab6e-ec64-48b1-9680-8b0a60b68713,2023-12-06,36,394.37,shipped,9.7
c87b1c04-cf1d-4f5f-a18a-4382c2116847,d0ea9914-28e8-41e3-86e0-bc067f519b5f,9b04b3b1-d32c-4f6e-bd78-be72133e9317,2024-11-08,4,849.95,delivered,13.73
c7abfa0c-f126-4817-b4b9-e7b199e4f168,b05e2d7b-fcea-4bbc-a00b-20b2bfe41515,0987984c-0c71-4c82-ac8c-c98f2ccc5862,2020-10-08,29,696.25,delivered,26.92
2051794c-67af-4944-9374-5a79eead1430,7167eaf4-f3fd-4bfe-8646-d8ac5478805b,13bcdaef-cfdd-4b2c-9447-80d6db1bb032,2024-07-05,48,196.45,pending,10.87
7786590b-87ff-4d5e-a389-ea9342c6bc92,3456c36b-7679-461c-927c-2cc55ede4285,0987984c-0c71-4c82-ac8c-c98f2ccc5862,2020-07-27,44,785.7,shipped,11.3
a4c8f86f-cbac-491b-8cec-83b30cd02a8b,b83a27d5-cc42-477a-b502-97d5a324095e,5d4679d6-65ac-405c-aa1a-ff468b9375e8,2024-09-19,11,926.05,pending,10.67
900e7006-9d79-4258-9aa3-ecb64945067e,6e9e358b-9873-4eec-9132-c1c2884cc6a0,3ba7b25b-61c5-4ad1-99b5-8755cc2ca4ae,2020-04-17,8,980.29,delivered,17.8
1355c291-89a8-49f6-b633-4c716872aaae,7464804b-e39d-4b48-97f3-d23c80d7cc90,3c4b97f9-8518-4693-af2e-21b235393450,2023-07-08,47,404.58,pending,3.56
d877f30a-3ac4-4f27-b8b4-f6e57f58b880,46bb657a-4a38-4c3d-aa1b-2bbc3fcb1ab9,f09f4916-35a8-493f-a54e-a2eedc381759,2021-09-11,45,596.55,shipped,19.58
34ca6a0d-12c8-4a14-b71b-88b08157ce51,06f4721e-6222-4a47-a854-9ac4973e9748,872233a3-6570-444e-9070-cdb3bfaea271,2023-11-17,43,658.85,cancelled,25.95
88a1aab7-1a3b-45ac-bdeb-2b8c0cea2845,75eac44c-0459-43ac-bf4d-09d4257b7e90,7372221d-9a7f-44bf-94bf-556cb65ed630,2021-07-17,41,653.53,delivered,0.35
639c0950-581d-424d-97cf-a0666b474cd6,5f141d6a-f8c4-4ec4-8534-a7634592c0dd,8213a325-bdc2-4e88-9033-29b873256049,2020-09-06,32,641.76,shipped,0.69
69fae581-acf5-4a27-b07a-bca40c323d11,40958f45-614f-4805-b703-cac49af9c855,db682a38-7111-4bbd-89be-5e5a3be1a5bc,2022-09-09,18,694.02,pending,23.83
c48d71ef-c21f-4468-8938-48fd07712515,3d54ea08-b1fc-4c61-acc8-98ba7b7d6b23,911943f6-2f5b-4a6b-b1a0-1606a5dbdcd7,2022-09-18,42,703.02,delivered,17.14
56206559-e322-49b5-adbf-84de8a457e3a,8a7ec222-e015-4711-840b-377fa69d02ce,498b730c-ad8b-49b5-b3c2-107717fae174,2020-05-10,46,908.96,shipped,12.16
100bf8b4-d225-48cd-a0b4-8047b08c0080,c000f1f1-871f-4445-a3fa-a5cd411da174,d8d73189-0440-40da-acfa-825892a0d74b,2022-03-17,36,817.64,cancelled,1.92
55d9bc04-ff1e-430d-84ce-2924dcde1771,b20b1215-4c4c-4b57-a483-444940f19fb8,45b20cba-00a2-4264-a238-8e330b1046d4,2023-01-08,46,819.0,pending,22.61
fdfc67b0-7632-4d01-872d-af90d1d56cc8,eeebed25-9731-47d8-bb61-dbebc12cf786,7c77a82d-6b76-45a6-9f9f-f2b5c4aaef91,2020-08-28,12,862.13,shipped,0.16
37212520-273a-4dd7-9e09-a3429fac6572,b8ee0fb8-a3ef-4242-be9b-bf9d38daadfd,9c9421fa-54ef-48eb-89fd-9bfd70137468,2020-09-08,3,129.68,shipped,19.58
f210991c-6dea-4769-a73b-72b440068dc1,3e9cc9d0-465d-4f92-9aae-41afc48f831b,4ca24beb-57b7-4330-b5f2-3b24f069d7fb,2021-06-09,49,35.96,pending,15.18
58be8a25-20ed-4013-8c3a-965c526f32cb,796700a8-2529-4d32-8ead-a33e4cdc0449,e486c349-508f-4296-b7bc-57b32a3ffa1b,2020-12-17,28,977.12,pending,7.45
a4f8bba2-2411-4388-b830-28784b461369,1ef16e4a-d2e4-4cc0-9df2-9fcf66fb63ec,74faccba-5b84-4fc2-a609-39aa389233a6,2024-05-22,19,659.49,cancelled,4.2
f7a13b64-6375-4634-ad65-bb6816ac1093,ea0b3af1-b6ef-4df0-8a20-efc397196bf9,bc5e76dc-cae9-45bc-bbf5-77a0311b8f04,2021-10-02,34,910.86,delivered,18.19
0eb3f05e-529d-4e77-a8c6-366d4c801b49,a54a4ab5-8f2c-4235-9c11-ce7cff583c38,b8ed9161-19cf-4035-a63d-8b409fd191e9,2023-11-09,7,662.94,pending,7.11
7aab93e7-452a-40a9-a091-264598b92fff,6d24af29-2be5-4adb-adb9-aadfdb2afaca,a684dc65-9870-4b42-9d58-d2be110978d7,2021-09-05,14,957.46,shipped,17.75
ccba8f05-2a10-44b6-bbeb-84ac93e1f693,dd922cc4-c1c1-4a1d-9237-b2dc91fc979d,30db4999-fed7-48c3-8bac-d82ff50e57d9,2024-02-02,40,422.58,delivered,7.82
5136afa4-9658-4542-b03b-1f92e439e19d,75eac44c-0459-43ac-bf4d-09d4257b7e90,db771143-9a0e-4bd0-95d5-bd499137a7f5,2022-03-30,30,84.16,delivered,20.3
2f26eb49-0244-4088-b00c-ed244d028727,3bb75b48-c20c-47f7-b04c-176da199a883,bc5e76dc-cae9-45bc-bbf5-77a0311b8f04,2020-10-20,35,204.55,delivered,29.86
ab09801c-4a5d-4c0f-86a7-1d298fdd1809,2988b9fb-f4e5-40f3-ba5e-9c5579416b07,019c33f2-1a37-4390-8cd1-94e7c886d0fa,2021-01-29,46,372.76,shipped,12.59
d1478781-c7d1-435b-a998-ef04b167daf2,bb2e11e1-2499-4c2a-b77d-93c25475b4e8,9c9421fa-54ef-48eb-89fd-9bfd70137468,2024-06-01,28,379.55,shipped,2.33
83e5cd30-b753-4d5a-bd81-06a2a459dd0f,25bc1fa8-a664-4a06-b7a5-7ff68e74657d,6af976d9-ee28-4ec8-acbb-2ff8d80e62bd,2020-08-13,44,548.81,pending,9.88
92c16521-3da5-4db1-9e78-c0ac33128d9f,a459077a-5573-4ad5-a5aa-ed01e0386774,945f7a38-6014-438f-bc7a-fa9d1ae1644e,2021-11-14,50,273.97,shipped,8.21
54510b86-2755-4cef-915b-596e82e676dd,14379a67-1796-4210-bb7a-836aa33760bb,3801e926-bc23-4063-ba99-4ae4b947f8b3,2021-03-31,25,951.82,pending,5.27
ea6a0f43-8fea-4ac4-9809-e0a636cecd4f,819d58ef-1f20-4b23-8aa9-60091883169c,a7a382c7-c306-4a63-9a0a-a6183450b2f3,2023-04-20,32,96.44,delivered,21.01
5a503fe0-e263-4ac8-b80a-2707ae377752,bec82d5a-8325-4967-8d12-060b829cb192,6d8f1748-4a3c-4192-bca5-b9f0c490c4e3,2023-02-03,18,607.85,pending,5.12
4ee20758-ec1b-4027-982a-0342fbf755e1,a66157ce-c816-4389-9d1f-96182332178c,55d4cf89-29f5-4e85-be48-be35da3a85e0,2022-03-08,12,345.82,cancelled,14.31
63a8b6ad-f72f-44b5-96e4-9d25c8af6679,6d11b5bd-c316-450b-b20d-831658acb954,7b42d50d-537f-4b08-b637-3ab465c75c13,2020-01-20,44,514.04,shipped,19.73
a7ee4ba8-94b4-49d0-9c9e-80c9b0aaa174,f0b6e89c-b9fb-4bbe-b3ce-96477b6aadd5,3801e926-bc23-4063-ba99-4ae4b947f8b3,2023-03-08,48,268.09,delivered,21.23
73d86801-67ac-4ef8-adf0-bee3b3cdcd8f,16c53655-24cd-410c-92e5-5e08729c592e,5d4679d6-65ac-405c-aa1a-ff468b9375e8,2023-05-31,27,707.07,shipped,13.17
43c2252d-d287-44c3-af13-e3f06a85163b,f32cd4a1-4c2b-4799-abc9-18426d2ac937,06bc435c-edf8-49e8-93d8-2e36632fa738,2022-10-25,19,276.54,cancelled,15.62
b05af0fd-4f04-4a35-ad84-81558a0ca640,6e1492c9-ca9e-4580-b2ec-d9ec8c99bb24,54350018-e86b-4f77-bcd3-040d3745e164,2021-09-17,41,858.05,delivered,12.2
13d22332-c0a0-44cd-b543-433c79be8613,f348edce-d1aa-48ae-8820-3c957724db90,b731b8a9-793e-4e30-a1d5-a8847b4d14f1,2023-07-23,6,77.61,shipped,28.35
90566ba1-3104-4ed2-ad3b-9186705de3ba,a42dbf76-827a-4578-8222-5bcb6d0bd044,0987984c-0c71-4c82-ac8c-c98f2ccc5862,2020-04-27,6,743.66,cancelled,24.25
2e2abb56-afa0-43fa-8ec4-f4c9a57de941,100f961d-b595-4f68-92f0-335a4e2a5278,8011f835-dfe3-444b-9ec7-9d88e6dcee47,2023-10-18,33,932.5,shipped,14.39
48dc136b-fcc5-4ab7-bfe5-2ffb7d68c2c8,9c4c622a-ac26-4d35-b004-632d5eafa7e8,763e9dad-4327-4303-aa3e-760e7c9716bd,2023-10-18,35,698.17,cancelled,0.42
04f50bf6-41cc-4f76-ae45-fad34c06d0ea,47adbc91-0444-464a-b06a-f1e65b3a7bf4,0b4953eb-78d6-49ae-afbb-77c821f270ca,2020-01-15,46,425.54,delivered,7.33
8299bfe1-2057-443a-aa1a-6b1daf366d3f,6d21d078-57ef-4095-9c49-7ae463ae48f3,616e3c25-8191-4c88-8bc0-e250880be05a,2024-08-13,34,684.38,pending,18.22
32e0f77f-44f9-4edc-9cea-b46cd60a6c3e,f1f7d447-9b7b-4945-96ff-33e08286e971,0ac53296-53a3-4c6e-88f8-74e5a3ec62cf,2023-10-13,49,523.98,shipped,5.24
d12dd5f3-4428-4976-87ab-b7eae021c6fc,b3ff3cb7-0d96-44d4-9c6d-96b9e09fc242,a50490ae-3492-45df-8826-d1c9be621a5b,2022-11-18,23,952.52,cancelled,14.87
264e1c74-def4-4b79-a6fd-03f8ee90b3b9,b20cbc1e-bd6d-45dc-a74f-f4778ec436cc,bb742899-56f9-4249-8e13-66e0b8a105a9,2020-08-19,22,914.12,shipped,24.95
9f961cb5-8bee-4ad4-9625-322c346082df,4653ca9a-a12c-49f3-baa4-12e08f10a906,7b5c1028-3710-4599-998e-d5edb5e4b069,2024-10-22,8,290.76,cancelled,8.81
ddd1b602-fabc-47f1-95a5-25cefe1e179e,20269633-e04f-4c80-870f-553e6901e55b,1c48b4d3-c845-45fb-ac51-b16e82bf58dc,2024-02-20,41,569.26,shipped,27.69
c06f0e49-6c29-475b-b0a4-b30fa98ac0b8,d41f9ada-5122-4892-8384-28f50c970683,0a46b080-3e06-44aa-a130-76ecf4791886,2022-11-21,3,935.47,cancelled,1.72
c7a192b7-adc9-47c0-adaa-f9eae1180edd,bb1afcf8-3aa7-4fd4-a2c2-340da64d8406,f2aacfe0-5178-4b30-a5d8-a67bb9d0e7b0,2022-07-31,22,299.04,pending,0.15
7ba1d939-2188-4dbb-8bd5-c137d7e02a07,a062c096-eb7e-4b42-8bfb-888772ac80f8,fd1ef268-69a0-4f00-8de8-49b71fcbe3e1,2021-01-16,26,355.17,pending,12.92
b40ab0e9-5bcc-4e8e-af59-1846249ff5e7,8fc0af54-1630-44b3-ab8b-2fc8dc89d388,8213a325-bdc2-4e88-9033-29b873256049,2022-12-19,33,898.6,cancelled,3.72
ad4cc1d2-5c93-4bd1-a446-bd686a9c17c8,9f54c967-885b-42e8-9397-1e6f1b5a1024,698ba555-11ca-499c-b336-5a0c8b3ad0b4,2020-11-14,50,656.97,shipped,14.12
31e40745-f9cc-4105-ab3a-aaa238685fc9,f9e10721-2989-4ea9-99a6-50625b8c662a,1d9883fb-7f56-4414-9c6e-558f3a8594b8,2022-01-16,28,892.29,delivered,3.26
bf73dae6-b098-4c47-84ea-2a5af061518e,149dac1e-d44d-4cca-b25b-62e0007b8a00,7c77a82d-6b76-45a6-9f9f-f2b5c4aaef91,2024-09-15,29,162.66,delivered,22.41
083908b3-8306-4f66-b6f1-de26edfaaabe,f329276e-8ec0-4053-9a83-9a7810b9b61c,acd91acd-4895-4ed9-97c2-51135571436b,2024-12-14,46,199.26,shipped,8.55
c8185541-65c5-4648-b7a9-4f74beb3b818,91dfd0ce-7369-4c3d-8bc6-3dde7f3d9f25,f02b1ad8-f18e-492f-bbf0-a1d235c1bcd5,2022-05-12,48,331.87,pending,4.81
9daacc61-e3e7-4c98-9867-ce2a6c0b900a,c3bedbee-c022-44d5-b0ae-47733b073127,85665d7b-50d0-47d9-9aa9-62600bfe9224,2023-09-24,18,119.66,cancelled,16.5
bf6e6b64-b14f-4c52-a602-2c9d67cc48f8,fb3ba14e-c0fe-4115-86c1-e9883fe43a6f,046e0fe1-ea87-4fec-b538-294e67d98d8b,2024-01-02,9,325.55,cancelled,15.06
80850859-1ef7-4866-910e-0cadc2d00c19,1ff4a6c6-2642-4400-8baa-da71942a98a3,3fd0a097-bc02-4711-83b7-60d48975805a,2024-09-22,25,132.28,pending,23.78
65533708-3855-4c4a-999a-af2ebaeac38f,75da18fa-633e-48d8-a6ad-29a1598ae36b,21c001b2-fee3-4dfc-ac8f-90cb4ee63362,2021-12-05,33,14.63,shipped,1.56
717b2186-c56c-4e34-820a-facc1668debf,7495c99f-3f5e-4b45-93ba-2af9d22bb0a4,7d2d704d-95f4-4c57-9959-e1d3e39e1ad2,2022-05-29,39,737.68,cancelled,14.41
2157d880-04b0-4075-9b02-af5d90fdd05f,87ac428a-c0ec-456d-9d8f-728164e25646,18fd6b61-b68d-4375-a33a-2f7ccabad6f0,2020-06-18,49,429.51,shipped,21.88
6ecb2f4d-34fe-420e-a364-1a3d0732b42f,e573c846-d40f-43bb-8841-b6cdb6dca264,097495ae-9f34-43e9-b2b2-f1aa21ba9ff0,2021-07-29,50,115.89,delivered,29.83
db85acb6-d682-4be4-a764-038c98dffd65,3c8e998b-4db3-4b68-b59a-90d192ff80b8,bb4b437e-94ff-48b6-8b68-5847368a0e94,2024-08-07,28,199.2,pending,21.03
7b9e5226-2b59-452d-ac30-89008a521db8,afd42e20-4d64-4fb9-8eee-5a05b2986a9b,f163431e-b1db-4c70-957d-4cd0958f851d,2021-01-06,13,992.55,shipped,6.88
18d64035-c584-4928-a23a-5c840cd353c3,f0055ed2-ebc1-4f70-b711-43597c589252,547ac5c0-de31-46d4-a67c-6002c375fc49,2020-03-19,18,990.4,shipped,12.79
bf2c4649-5bf8-4326-9ad1-52e0dba9b19a,8304382c-f7d9-4dea-a103-3e476079eb04,44b656f7-52d5-4c8f-a469-b8b02ae2b633,2020-07-05,4,380.96,delivered,21.0
21edbfa1-b959-4c22-a6be-a6e472795683,e2766132-484b-4078-86cd-bd2b147b2807,0bd3e8bb-4484-4ecf-b7f0-139c3b8346c5,2021-11-19,28,479.71,cancelled,19.32
fbe7bcc1-70a1-4b5d-bad0-a41b1e3dbad6,f0831682-bf61-4bc4-ac44-87fc56e2668f,b1ba76c6-2b25-4449-b5fd-90ecad674ea1,2021-07-05,24,281.27,delivered,21.35
9045237a-705c-4e81-8f1e-570284154a8d,969f6f95-f822-45d4-a5b5-ed470a3a2b6c,1807900b-a0e9-44c7-b475-f3d4b59077f7,2020-04-07,12,41.84,pending,19.81
f1e89acd-4e81-40f9-87cb-e8c64da3db8b,cd30b80f-775c-4b6f-b1ae-b741c61da078,97ea65ea-5bfd-4a41-a346-2cd58745f1ea,2021-08-07,31,280.87,pending,12.93
5cbb2c3f-e2ce-4fb3-a732-0325114144d3,6edfc127-26c0-4dde-999f-53cc24d979b3,f09f4916-35a8-493f-a54e-a2eedc381759,2022-01-14,22,305.04,pending,20.07
2d2a3b4c-27a8-42de-a1e2-46bf1d3e9cfa,e6a8cb7e-0f8e-4b80-af8c-2603e9811eeb,91679af7-a921-4d30-ac17-78a886f153ab,2024-04-26,9,331.87,delivered,22.29
c272563d-7dfb-40be-9222-96b8f6594dc2,f2ec5192-639b-4efb-ac4f-cf2ea86a5232,e0a576b6-5981-4397-9504-8872e49119ae,2023-05-23,24,239.0,delivered,6.3
16f5ec7e-15ce-48fa-9b15-040d1a6b40bb,cf1af172-35de-40a6-b2fd-79a832b6ce98,b0ce5fcc-848c-423e-8e4e-26ebfaec7386,2024-12-21,7,131.34,pending,1.23
64444047-1885-44bf-9efb-3e88a73a937b,4ff44513-9788-4078-ae1e-bcd118a69bb6,93406e60-4770-47c5-88f0-7322124ed628,2024-08-01,13,193.72,cancelled,27.77
446fc297-835b-4b3b-826a-0883899c5141,e27ef193-bcbd-4ff0-91b4-df10b6cbb47d,e486c349-508f-4296-b7bc-57b32a3ffa1b,2023-06-21,22,302.16,cancelled,29.69
5bb65dc7-e00a-4148-a5c1-979db1ed3d33,37477646-3fa0-4907-a536-2042de7627a6,6af976d9-ee28-4ec8-acbb-2ff8d80e62bd,2024-01-16,10,44.76,shipped,12.55
7731b6e1-4fee-480a-a445-ab7727406f0c,f2423b56-509b-482b-91dd-96bbb5bd3f04,b1e95f6d-769e-408c-a3c0-44b988232bb1,2024-12-30,49,853.57,delivered,26.85
d2db2e76-ba6b-4f4c-926d-180adc4625e7,f9d1514c-d7ba-4254-aa79-e648e5cfa6d7,76fce74e-d0fc-4930-a8e4-43c737a327c8,2024-01-09,8,910.93,pending,14.48
79019a2d-3b3e-41d0-ba1e-fcc5193fd61e,7f735f72-9138-46ed-941c-f2c6857bd984,332371e0-fc2a-4b2f-8a4f-1951bafd2b76,2024-06-07,2,167.76,delivered,20.9
b85f48e7-10f1-4d19-aa42-9c76d58e2ba9,31103c25-360b-4ea7-841f-7a7c8a97045b,42eb8a45-b274-43e5-bc97-33f924dbc3f5,2020-04-03,37,61.72,shipped,22.22
5cd5af9b-c317-4675-be3a-c3b86fe202c0,a415173e-1e16-4255-acca-bd3647d7ca2b,ffb90229-4358-4207-8dc5-ba36678e2d5e,2023-11-03,35,870.38,pending,4.97
7a55a61a-bec5-4be9-a4e1-b480e5315ba4,14aeb798-befd-4290-8123-7219404926b9,6dba132c-a557-437d-abb7-ed964ed290d1,2022-02-25,36,779.58,cancelled,18.22
28308274-cbdf-4487-bb7d-58a8dff00544,f2ef55fe-207a-491b-bba3-81ae3c73e841,fd0b6dca-eb3a-489c-a7be-2a71d7090347,2020-01-08,11,572.32,pending,26.37
4fd1b48f-7e76-4608-9ecb-1375988ba90f,8b605c17-9a9f-40d6-a422-289a48d4ed9f,5b586ab8-d379-4fb8-aafe-173cb6f6db96,2022-07-21,33,708.04,delivered,9.1
80573caf-5e11-4161-832b-64ddddd17acc,4ab073f0-5d1c-4c9a-a657-dc17cdf30f37,b5676bc4-a3ff-43d4-ab71-70973eceee83,2023-12-21,18,552.59,shipped,6.72
377bb3d8-45d6-4cae-b7d2-ed4ab369b922,fac69207-ff7a-4c6c-9f8b-f02e05c57b35,e8200e4a-091a-4c5a-a94a-3350b862421e,2021-08-20,3,639.97,delivered,27.82
6281ed25-0783-44cc-8dad-2e9b248dc2db,555c49d6-1cf2-42b0-adaf-67abef8c96ef,5a22fc61-ca54-49b9-89b1-f427e92cb695,2023-08-08,16,989.54,shipped,16.04
7b6df63f-f73f-4f2b-9197-141325026bf6,19f5d4b6-75c8-4325-8f85-60a1de26ff68,66cce871-a94f-4ba8-881b-a2001bb22db9,2021-12-12,41,605.54,delivered,9.74
6ac77613-299a-4476-95b6-9dff8e4f723d,a66157ce-c816-4389-9d1f-96182332178c,b23d6995-1439-4cf7-ae70-a6ca80c14b44,2024-12-15,36,264.76,shipped,12.25
c70622ff-3fb7-448b-9279-758dd9efc99f,d3458351-33bf-43a4-98e4-09c00a31c1f7,b5676bc4-a3ff-43d4-ab71-70973eceee83,2021-10-26,4,626.32,pending,24.72
f99f66f0-d620-4d6c-9016-bde31bc5c1b0,0c1dc565-290f-46b3-a1e5-1e10665a52a6,fb165cc9-0a83-4d40-ba48-2b9bf7681665,2021-07-26,12,256.72,pending,16.12
67226067-9b32-4322-b43a-642d96a81c49,abfc3d39-adf5-4149-b779-84bc862c2630,a5d76c4f-77ba-4426-8909-25ac8018dde9,2024-05-17,38,107.33,cancelled,28.37
b333914d-4246-4aac-a277-183ae1ee7ea5,68943162-0968-46e8-a2cd-864b03d45fe2,985bd646-5bff-466d-9e30-65b5e43562c7,2023-07-23,39,551.32,cancelled,6.62
50b6e85a-3d69-4f81-af7e-1dafdcb56add,30f21eac-21dc-4130-b6dc-1a67e1858cf4,75383185-67b7-4ffa-8a85-c85b490d5821,2023-04-06,41,807.92,cancelled,4.67
fe1e5cdc-63e5-4ca2-bc14-efa54a6c06cc,82dcd699-685b-4aa1-9a25-6aa9a6c841fc,25cd2b83-6c7f-452a-97e0-cf471d47f355,2024-01-27,28,369.26,cancelled,2.81
50c900b8-44b8-4fe4-82bf-ba1ec3ef91c1,3d54ea08-b1fc-4c61-acc8-98ba7b7d6b23,2387e693-ce98-4f25-bbec-8883fea8dafe,2021-01-13,12,189.66,cancelled,28.3
c7e5e156-bbbe-4dfb-bfe9-6ed19474e9a0,70dddff5-3f33-43c6-9ad4-4d84e6433f2b,019c33f2-1a37-4390-8cd1-94e7c886d0fa,2021-07-31,2,310.84,shipped,24.52
02076fb2-e69a-4957-b35f-0608a686f34f,fc861f64-334a-4e2b-89a7-294d7f0ea65f,cee3b09d-890f-40af-b4de-bd96897f43bd,2021-01-19,5,144.37,cancelled,7.36
15a37829-294f-4add-b5c3-6827a44dd903,43c35c42-d1e3-43ff-9695-e65cffe83ee4,019c33f2-1a37-4390-8cd1-94e7c886d0fa,2022-04-04,7,724.57,shipped,21.8
c5ff25c2-bcb8-4f07-a3d8-71103c126fd1,61697bdd-1da0-4515-bab5-f3ee856af3a8,2c1df8f9-31aa-4ff3-b2b4-97f7c88c5b22,2023-05-20,7,378.49,pending,3.3
dfb762df-8bb1-4daf-9738-2a699eefc4c0,c5c92b20-bb88-4771-b41c-01cf551bb48f,e6dde40c-642d-4be9-a416-108421e6b075,2024-08-27,42,934.73,shipped,7.45
006ffa76-0304-44d9-839f-06b407cc3f83,5c40508e-e151-4901-ab16-55fb4bb4288d,7cdaa53a-010e-42b9-a3cc-63ee5e2a74e4,2020-10-19,41,600.03,pending,28.73
29c1f038-de30-4cf7-8fb8-e45081cac579,d28c8b30-6b62-483c-be0f-af08c1dc673a,01dd5313-2818-46ef-a4ee-5a7747099ee6,2024-02-16,22,852.86,pending,6.07
4fa9bdda-3ca6-4271-9c0c-7687ae1ec9f2,0d8b32cf-60d8-4116-8adc-8bb425855088,d538801f-e8f2-451c-b23d-7c05d7a0d1c1,2023-02-26,29,815.64,delivered,9.95
b5b861fa-dcd5-4eb6-b3b7-5c73be7a4ab4,b7c47fbe-f44c-4970-9e37-ff3eb338ade1,287576a9-1c54-4dd0-8900-3209fcaba6eb,2020-04-24,35,692.34,pending,0.64
f22c22a4-7412-4a07-8dd2-44ea6fcc27de,1a2294fe-05d4-42b4-92cb-8d39b9cd94ea,c8c90275-1258-4262-b772-0a1c042dde77,2023-01-20,19,103.45,cancelled,4.26
81567da7-0f80-42e6-9f49-fa2eee5f9609,a3090561-bbf8-4a88-9ced-6ced0336fe34,1996ee97-e5ed-4529-8f36-970472431c77,2020-02-19,15,427.7,shipped,10.6
54e27e0d-63cc-457b-9c1f-3f851b9d1cf2,6bdb6397-1758-4988-9e2d-5a67bac7dd4f,1996ee97-e5ed-4529-8f36-970472431c77,2024-12-05,44,385.35,pending,14.75
3db536a6-1bae-4070-8535-5abd0a2aa700,ec50edb4-3797-4afa-b181-2027147644ba,1996ee97-e5ed-4529-8f36-970472431c77,2020-07-27,19,357.94,delivered,3.55
9263ccb7-4715-4198-b479-67c288c4d068,1ff4a6c6-2642-4400-8baa-da71942a98a3,8213a325-bdc2-4e88-9033-29b873256049,2020-03-29,39,151.94,cancelled,15.91
23046f57-2854-4921-8fc0-af137ea2d320,dacea2d6-4bac-4ec8-880b-eda08fbe29db,3076a23c-b332-497b-aa8b-d74a8784cc7f,2023-10-23,28,151.06,delivered,18.74
9662079f-10f2-4b37-91a1-e47b0af8f348,6bdb6397-1758-4988-9e2d-5a67bac7dd4f,ae4c6571-5283-4326-8b75-3906be196f87,2024-11-27,7,271.81,cancelled,19.85
38ccf282-0a06-4f89-bfea-e7b3eb291d30,32256414-dccb-4240-aefa-d6a675f108fa,d59bad3a-63d0-49a1-bc6f-95d5f3318e02,2024-07-18,46,798.87,pending,25.85
2f76e23f-6223-45bb-9147-c1cc507c634a,d9294a99-6dd5-4b1a-b6db-a1749bf4c426,a5d76c4f-77ba-4426-8909-25ac8018dde9,2023-09-05,10,320.93,cancelled,13.4
42941960-6ccf-4f96-98c8-8042aca0cf64,2bfb45ea-6297-415f-b491-ab8351325dc0,85665d7b-50d0-47d9-9aa9-62600bfe9224,2024-07-26,5,114.04,cancelled,28.79
51bb9f80-1ba3-4e85-9fa3-3dac8f4e840b,4f132e2f-e57c-4f10-88f0-9ed9db545a06,65ceaa04-6c3b-44bf-ba23-fbd4d2044938,2020-07-04,21,994.77,shipped,23.03
7398ddac-916d-4011-919e-1c0e9ef0f168,139fbb2a-ee7e-43c8-a3ed-ddeef2f83df5,1807900b-a0e9-44c7-b475-f3d4b59077f7,2022-10-09,28,481.8,cancelled,18.05
975a12a7-a203-42ae-b549-81a5556fb4b0,1d1e9b6c-000a-4a5f-93f1-dc619c19a721,5aed86c7-2be2-4ed4-982d-42f1495aa22b,2020-10-10,42,921.67,cancelled,12.56
604203cb-076a-4812-a300-c04e33738f1b,84dc0bb4-71b4-4336-be22-09ed93fc12ef,eb3254b0-da9f-43fc-b5f8-e23bc0cca2dc,2022-12-29,32,532.93,shipped,11.54
a5abd071-7f14-488a-a15a-6162f86740eb,7f15626f-2190-4ab4-942a-46abba0459f2,b01022da-2209-4d35-8194-a1facdcc98b1,2022-05-13,34,578.29,shipped,21.09
4d9882d9-b6ef-4de5-b06f-7c0c3a9de020,f3a30dae-9670-46aa-b8cd-cf7056e00c53,945f7a38-6014-438f-bc7a-fa9d1ae1644e,2020-01-06,14,993.9,pending,10.87
db4025f9-3dc1-40ec-be22-689779321e1a,6e9e358b-9873-4eec-9132-c1c2884cc6a0,a50490ae-3492-45df-8826-d1c9be621a5b,2020-08-13,4,911.44,delivered,25.46
35295f82-668e-43e9-bab0-3092441a5973,f228ca70-2ec4-4f7a-9530-e7f6eb7affc7,a5d76c4f-77ba-4426-8909-25ac8018dde9,2024-08-04,9,295.39,shipped,25.06
0a4e9a6c-d648-47b3-89db-9edf39ad1fba,607e751a-ed36-4d41-a650-ce9200e011b1,d3e7f45e-fea8-429b-8daf-c7fae5349fea,2021-05-11,14,827.98,pending,22.41
7cf07de4-b85a-42bf-bd1f-23e1d2deb473,7e94aac2-87f3-4eb6-9ab1-ea098d832da0,f787ad81-0e54-42c2-a6de-5a3eab8428c7,2023-12-12,10,378.07,pending,20.88
3d6d9661-a461-4ec0-a5d4-881522b6af57,8c748b0f-912e-488d-8fc0-d173c092da4d,bb742899-56f9-4249-8e13-66e0b8a105a9,2020-04-20,45,106.89,pending,14.3
